,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.12161846160888672,0.0066516167004713736,0.009390497207641601,0.0008194652737356525,5,5,6,50,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 50}",0.4884488448844885,0.5115511551155115,0.4602649006622517,0.4735099337748344,0.4900662251655629,0.48476821192052977,0.017240087812835786,80
17,0.48755550384521484,0.012403801277133688,0.027531242370605467,0.0016720184197705642,5,5,6,200,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 200}",0.48514851485148514,0.5247524752475248,0.44039735099337746,0.4900662251655629,0.4768211920529801,0.4834371516621861,0.02701860361159151,91
18,0.8570300579071045,0.009812913837356597,0.044721126556396484,0.0013556528208752655,5,5,6,350,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 350}",0.47194719471947194,0.5082508250825083,0.45695364238410596,0.4900662251655629,0.4768211920529801,0.4808078158809258,0.01733356435733128,118
19,1.2469565868377686,0.03668758794365771,0.06412067413330078,0.002566597017998608,5,5,6,500,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 500}",0.46204620462046203,0.5247524752475248,0.46357615894039733,0.5066225165562914,0.45695364238410596,0.4827901995497563,0.02755297546173231,102
20,0.12564535140991212,0.005677455648709769,0.009260416030883789,0.0004654600435277111,5,5,10,50,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.4752475247524752,0.5214521452145214,0.46357615894039733,0.5231788079470199,0.49337748344370863,0.4953664240596245,0.02397223600804268,9
21,0.48688335418701173,0.0068008162169339885,0.03302741050720215,0.005438300535726596,5,5,10,200,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.4752475247524752,0.5313531353135313,0.4503311258278146,0.5033112582781457,0.48013245033112584,0.4880750989006185,0.027413021783378587,52
22,0.8491313457489014,0.015964805686847033,0.046982622146606444,0.003813084364494731,5,5,10,350,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 350}",0.49504950495049505,0.5082508250825083,0.45364238410596025,0.5,0.44039735099337746,0.47946801302646824,0.027152441475332915,129
23,1.2470623970031738,0.0364190153739219,0.0644946575164795,0.005052562798584728,5,5,10,500,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.47854785478547857,0.49834983498349833,0.4602649006622517,0.49337748344370863,0.46688741721854304,0.479485498218696,0.014682456508288429,128
24,0.13126530647277831,0.008561633048936548,0.01015644073486328,0.0016061968338577722,5,10,2,50,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.47194719471947194,0.5247524752475248,0.48344370860927155,0.5,0.4602649006622517,0.488081655847704,0.022549497476968938,51
25,0.5376535892486572,0.04996830286533159,0.03970251083374023,0.015186066342724373,5,10,2,200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.46534653465346537,0.504950495049505,0.47019867549668876,0.5099337748344371,0.46357615894039733,0.48280112779489875,0.02029708874824059,96
26,1.2754389286041259,0.14085954509973608,0.0839726448059082,0.015497357574177762,5,10,2,350,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 350}",0.49174917491749176,0.5082508250825083,0.4470198675496689,0.4966887417218543,0.4602649006622517,0.480794701986755,0.023189100264634995,121
27,1.7489458560943603,0.29642926627725236,0.09762845039367676,0.009960556996101018,5,10,2,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 500}",0.46864686468646866,0.5082508250825083,0.45695364238410596,0.4966887417218543,0.4503311258278146,0.4761742399405504,0.022555315973804665,135
28,0.1796114921569824,0.028338061572266558,0.013976621627807616,0.002718394407244278,5,10,6,50,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 50}",0.46534653465346537,0.504950495049505,0.4602649006622517,0.4966887417218543,0.4768211920529801,0.4808143728280113,0.017389814837749356,117
29,0.6389943122863769,0.11260197354313091,0.046922159194946286,0.016884868019227398,5,10,6,200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 200}",0.4752475247524752,0.5181518151815182,0.44039735099337746,0.48344370860927155,0.4470198675496689,0.47285205341726233,0.027894800213098477,144
30,1.290256643295288,0.1485093159281058,0.07328596115112304,0.020131867739382754,5,10,6,350,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 350}",0.4884488448844885,0.5181518151815182,0.46357615894039733,0.49337748344370863,0.46357615894039733,0.48542609227810196,0.02048498849432608,70
31,1.3887303829193116,0.12541180885736267,0.07761626243591309,0.005715912807153102,5,10,6,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 500}",0.48514851485148514,0.5181518151815182,0.46357615894039733,0.5033112582781457,0.44370860927152317,0.4827792713046139,0.026734505121905346,105
32,0.2414095878601074,0.11835924872329175,0.02140464782714844,0.02046133986926576,5,10,10,50,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.48514851485148514,0.5115511551155115,0.4768211920529801,0.48013245033112584,0.46357615894039733,0.4834458942583001,0.01576373417885147,88
33,0.6311222553253174,0.07202736891406024,0.04363527297973633,0.00895632095620018,5,10,10,200,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.48184818481848185,0.49504950495049505,0.47019867549668876,0.4900662251655629,0.47019867549668876,0.48147225318558345,0.010124490627070276,113
34,1.0720674991607666,0.04672993860306407,0.06407184600830078,0.003920853409059145,5,10,10,350,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 350}",0.46864686468646866,0.504950495049505,0.4370860927152318,0.5198675496688742,0.48344370860927155,0.4827989421458702,0.028827537470323343,98
35,1.8537477016448975,0.294006930356641,0.1129086971282959,0.03140819350929211,5,10,10,500,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.47854785478547857,0.528052805280528,0.44039735099337746,0.5033112582781457,0.4602649006622517,0.4821148339999562,0.030951823608758484,111
36,0.1631470203399658,0.02187551177395807,0.010767412185668946,0.0031322760973276527,7,1,2,50,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.5181518151815182,0.5082508250825083,0.45695364238410596,0.4867549668874172,0.4735099337748344,0.4887242366620768,0.022324845931940458,44
37,0.777896499633789,0.1838950865369633,0.056999588012695314,0.03998805999721288,7,1,2,200,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.49504950495049505,0.504950495049505,0.44370860927152317,0.5132450331125827,0.45695364238410596,0.48278145695364233,0.027436341430915646,104
38,1.484727716445923,0.37825615630816695,0.08217096328735352,0.032010586509169964,7,1,2,350,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350}",0.48514851485148514,0.5082508250825083,0.4503311258278146,0.5198675496688742,0.4602649006622517,0.48477258321858674,0.02672027816937045,78
39,1.6783588886260987,0.11929337539947531,0.0795203685760498,0.007026936956002318,7,1,2,500,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.49504950495049505,0.4884488448844885,0.45364238410596025,0.5198675496688742,0.46357615894039733,0.4841168885100431,0.023524517897230007,85
40,0.16806268692016602,0.005364112658815932,0.012284183502197265,0.001444684104384708,7,1,6,50,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}",0.504950495049505,0.5082508250825083,0.47019867549668876,0.5033112582781457,0.48013245033112584,0.49336874084759474,0.015274281845160222,16
41,0.7120464324951172,0.08065012557863499,0.04037036895751953,0.012334853874838618,7,1,6,200,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.5115511551155115,0.49504950495049505,0.47019867549668876,0.5298013245033113,0.47019867549668876,0.49535986711253904,0.023300812200978228,10
42,1.1386061668395997,0.02669601806581484,0.059211349487304686,0.0027557613609643255,7,1,6,350,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 350}",0.46864686468646866,0.5115511551155115,0.47019867549668876,0.5264900662251656,0.4900662251655629,0.4933905973378795,0.022744448526915744,15
43,1.80474910736084,0.2877017153772829,0.10400538444519043,0.04137523383665641,7,1,6,500,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",0.5016501650165016,0.5082508250825083,0.4602649006622517,0.5099337748344371,0.45695364238410596,0.4874106615959609,0.02370185164793769,56
44,0.20904245376586914,0.03895776530530103,0.0177337646484375,0.012944930023200745,7,1,10,50,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.4884488448844885,0.49174917491749176,0.48013245033112584,0.4900662251655629,0.4602649006622517,0.48213231919218413,0.011640556202192424,108
45,0.8781691074371338,0.2738937175711079,0.03279337882995605,0.005009690088868645,7,1,10,200,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.47194719471947194,0.5082508250825083,0.45695364238410596,0.5231788079470199,0.47019867549668876,0.48610582912595895,0.025172052205793827,63
46,1.55874662399292,0.31241389263924163,0.08918828964233398,0.04676842197848816,7,1,10,350,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350}",0.46534653465346537,0.49834983498349833,0.44370860927152317,0.5231788079470199,0.46688741721854304,0.4794942408148099,0.027941280760730536,127
47,1.9597062587738037,0.35819208673554037,0.1469426155090332,0.0772539327559844,7,1,10,500,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.48184818481848185,0.504950495049505,0.4470198675496689,0.5298013245033113,0.46688741721854304,0.48610145782790204,0.028912298207290146,64
48,0.3473766326904297,0.13125928435092823,0.02898440361022949,0.018876609187128374,7,5,2,50,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.49504950495049505,0.47194719471947194,0.45364238410596025,0.5132450331125827,0.48013245033112584,0.4828033134439272,0.02025841122191588,93
49,0.91982102394104,0.19861643119488775,0.08423333168029785,0.05916832362728661,7,5,2,200,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.45874587458745875,0.5016501650165016,0.4602649006622517,0.5298013245033113,0.46357615894039733,0.4828076847419841,0.028356447759012162,92
